"","partic","session","token","group","duration","i_min","i_max","ri","ri_2","max_rising_velocity","wmrv","newest","x","x_1","x_2","x_3","x_4","x_5","x_6","x_7","x_8","x_9","x_10","session_token","group_name"
"274",18,5,44,3,0.02159195605,46.19973721,63.7719848,17.57224759,0.3803538429,1281.446264,"20.09418819","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5_44","Comparison"
"275",18,6,3,3,0.0442210147,42.3318769,61.16523481,18.8333579,0.4448977763,617.9336796,"10.10269447","stop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","6_3","Comparison"
"276",18,6,11,3,0.01468584996,56.27783327,61.68153562,5.403702355,0.09601830847,268.6549843,"4.355517119","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","6_11","Comparison"
"277",18,6,27,3,0.01969048769,51.96639039,61.33214432,9.365753927,0.1802271402,471.1971851,"7.682711739","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","6_27","Comparison"
"278",18,6,36,3,0.03117649622,48.21331924,59.57228886,11.35896963,0.2355981668,544.2689015,"9.136276478","stop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","6_36","Comparison"
"279",18,6,37,3,0.03214381276,51.98880029,60.5962096,8.607409302,0.1655627607,334.9068485,"5.526861345","fricative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","6_37","Comparison"
"280",18,6,42,3,0.0176794716,51.05134649,62.7192221,11.66787561,0.2285517701,437.5674439,"6.976608276","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","6_42","Comparison"
"281",18,6,62,3,0.01431569877,53.31127964,65.82380331,12.51252367,0.2347068717,405.8063928,"6.165040189","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","6_62","Comparison"
"282",18,6,66,3,0.01987826613,53.18744487,59.72046823,6.533023364,0.1228301788,262.9887671,"4.403662176","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","6_66","Comparison"
"283",20,1,13,2,0.01976298937,50.26950789,64.84113784,14.57162995,0.2898701531,564.8386365,"8.711115432","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","1_13","Experimental"
"284",20,1,23,2,0.03091053123,48.05124569,56.31885116,8.267605468,0.1720580882,404.9331002,"7.19000995","fricative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","1_23","Experimental"
"285",20,1,32,2,0.0174970666,47.92727526,60.69015854,12.76288328,0.2662968678,528.8613658,"8.714120683","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","1_32","Experimental"
"286",20,1,37,2,0.02556066167,45.82171641,62.13071918,16.30900277,0.3559229999,711.828228,"11.45694493","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","1_37","Experimental"
"287",20,1,38,2,0.03646817727,51.29689645,59.38496961,8.088073168,0.1576717838,261.9006479,"4.410217765","fricative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","1_38","Experimental"
"288",20,1,43,2,0.03344613532,48.36998864,66.201571,17.83158236,0.3686497116,650.3168494,"9.823284245","stop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","1_43","Experimental"
"289",20,1,44,2,0.0343818337,34.34065445,57.79482746,23.454173,0.6829856151,750.3477243,"12.98295639","stop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","1_44","Experimental"
"290",20,5,11,2,0.04241146277,45.00672394,65.03051706,20.02379312,0.444906702,1157.590692,"17.80073025","stop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5_11","Experimental"
"291",20,5,12,2,0.04556194309,60.13015246,67.10619874,6.97604628,0.1160157757,144.6884478,"2.156111514","fricative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5_12","Experimental"
"292",20,5,21,2,0.02607126868,55.22597932,62.04511611,6.819136791,0.1234769736,386.9207527,"6.236119408","fricative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5_21","Experimental"
"293",20,5,23,2,0.02109951888,69.37066481,74.36951452,4.998849715,0.07205999436,189.8223276,"2.552421229","fricative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5_23","Experimental"
"294",20,5,25,2,0.03147176426,61.39492111,63.10693086,1.712009747,0.0278852015,92.14808714,"1.460189648","fricative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5_25","Experimental"
"295",20,5,29,2,0.03304276373,51.75284788,65.91156961,14.15872173,0.2735834318,580.356506,"8.805077917","stop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5_29","Experimental"
"296",20,5,30,2,0.03107704201,61.96453599,71.21721658,9.252680585,0.1493221959,343.0564174,"4.81704332","fricative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5_30","Experimental"
"297",20,5,33,2,0.03529910308,51.76935936,66.1108266,14.34146724,0.277026168,637.8023368,"9.647471823","stop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5_33","Experimental"
"298",20,5,41,2,0.03261395631,45.76913134,71.65789998,25.88876864,0.5656381907,900.108739,"12.56119338","stop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5_41","Experimental"
"299",20,5,44,2,0.01746226804,64.0999444,66.21072324,2.11077884,0.03292949565,112.9568331,"1.706020227","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5_44","Experimental"
"300",20,6,3,2,0.01536712085,70.30299551,70.45249673,0.1495012229,0.002126527068,13.85219515,"0.1966175195","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","6_3","Experimental"
"301",20,6,11,2,0.036150178,52.28055049,69.18642071,16.90587022,0.323368252,497.7088083,"7.193735464","fricative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","6_11","Experimental"
"302",20,6,27,2,0.01967116529,60.84028338,68.088104,7.24782063,0.1191286468,293.6267042,"4.312452352","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","6_27","Experimental"
"303",20,6,36,2,0.06392816111,38.7074502,64.284679,25.5772288,0.6607830964,679.384877,"10.5683794","stop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","6_36","Experimental"
"304",20,6,37,2,0.06912184828,35.56140534,65.57722717,30.01582183,0.8440561205,899.5545266,"13.71748342","stop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","6_37","Experimental"
"305",20,6,42,2,0.05508041705,46.23992226,62.09484913,15.85492687,0.3428839431,710.298545,"11.43892859","stop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","6_42","Experimental"
"306",20,6,62,2,0.04737513186,41.83787956,68.16951458,26.33163503,0.6293730778,769.410706,"11.28672708","stop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","6_62","Experimental"
"307",20,6,66,2,0.04658303345,48.36745433,65.97652222,17.6090679,0.3640685279,275.751049,"4.179532956","fricative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","6_66","Experimental"
"308",28,1,13,2,0.01947265823,53.3481027,68.81840161,15.47029891,0.2899877996,506.7316071,"7.363315556","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","1_13","Experimental"
"309",28,1,16,2,0.01583279446,54.80667918,67.37377464,12.56709546,0.2292986119,457.8776773,"6.796081705","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","1_16","Experimental"
"310",28,1,23,2,0.01684615259,52.43236341,60.03057865,7.59821524,0.1449146051,455.1241945,"7.581539354","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","1_23","Experimental"
"311",28,1,32,2,0.01735341146,54.01986373,63.9328195,9.912955773,0.183505753,548.9347063,"8.586117594","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","1_32","Experimental"
"312",28,1,37,2,0.01594379121,61.53816439,67.00070603,5.462541637,0.08876673021,208.3447732,"3.109590713","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","1_37","Experimental"
"313",28,1,38,2,0.01868208708,55.07492682,64.91983503,9.844908208,0.1787548123,580.9166998,"8.948215896","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","1_38","Experimental"
"314",28,1,43,2,0.01674064152,64.14891502,65.84140031,1.692485286,0.0263836931,158.3114985,"2.404436991","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","1_43","Experimental"
"315",28,1,44,2,0.01911876925,49.03393849,57.76496089,8.731022401,0.1780608018,414.2315951,"7.170983736","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","1_44","Experimental"
"316",28,5,11,2,0.02033405574,44.24839699,52.32868474,8.080287756,0.1826119884,661.4526693,"12.64034578","fricative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5_11","Experimental"
"317",28,5,12,2,0.03239990509,37.99348176,53.83307109,15.83958933,0.4169028105,1261.651031,"23.43635624","stop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5_12","Experimental"
"318",28,5,21,2,0.02231051536,53.02586882,59.01699265,5.991123835,0.1129849254,431.3290382,"7.308556719","fricative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5_21","Experimental"
"319",28,5,22,2,0.04137594361,42.12266943,53.6786753,11.55600587,0.2743417268,810.6770102,"15.10240344","stop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5_22","Experimental"
"320",28,5,23,2,0.02515067797,64.92762461,72.80270743,7.875082828,0.1212901731,332.9116954,"4.572792786","fricative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5_23","Experimental"
"321",28,5,25,2,0.03320142963,49.09814519,63.08650248,13.98835729,0.2849060231,611.0897498,"9.686537148","stop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5_25","Experimental"
"322",28,5,29,2,0.03386676182,44.3916918,55.72069243,11.32900063,0.2552054264,470.9030886,"8.451134902","fricative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5_29","Experimental"
"323",28,5,30,2,0.02837404792,51.30813761,62.71619714,11.40805953,0.2223440581,596.4439811,"9.510206426","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5_30","Experimental"
"324",28,5,33,2,0.0336689573,46.32460563,68.7920649,22.46745927,0.4850005513,880.6155711,"12.80112136","stop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5_33","Experimental"
"325",28,5,41,2,0.02096897824,52.30900254,59.63413058,7.325128037,0.1400357048,340.0130762,"5.701652273","fricative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5_41","Experimental"
"326",28,5,44,2,0.02293481995,61.65885308,69.38342024,7.724567153,0.1252791248,551.0075688,"7.941487562","fricative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5_44","Experimental"
"327",28,6,3,2,0.01870490431,56.04443365,61.11159374,5.067160091,0.09041326249,273.5633284,"4.476455475","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","6_3","Experimental"
"328",28,6,11,2,0.01982600071,54.17164165,60.58622702,6.414585376,0.118412239,185.5158319,"3.062013282","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","6_11","Experimental"
"329",28,6,27,2,0.01494262204,56.72653036,57.55142063,0.8248902689,0.01454152517,75.14986496,"1.305786445","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","6_27","Experimental"
"330",28,6,36,2,0.01908511598,48.58133631,58.82409181,10.24275549,0.2108372529,563.9484841,"9.58703257","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","6_36","Experimental"
"331",28,6,37,2,0.04060016974,41.95057127,59.99096496,18.04039369,0.4300392854,526.5022742,"8.776359483","stop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","6_37","Experimental"
"332",28,6,42,2,0.01978509707,45.2891195,52.24974491,6.96062541,0.1536931053,514.6730527,"9.850250055","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","6_42","Experimental"
"333",28,6,62,2,0.03391858312,45.54238254,60.13151204,14.5891295,0.3203418154,553.6922885,"9.208022046","stop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","6_62","Experimental"
"334",28,6,66,2,0.03147695764,33.63104123,49.47077327,15.83973204,0.4709854783,655.0105363,"13.24035371","stop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","6_66","Experimental"
"335",31,1,13,2,0.01980869076,61.07069705,70.73233345,9.661636391,0.1582041283,391.6195169,"5.536640711","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","1_13","Experimental"
"336",31,1,16,2,0.01762826969,59.67951995,70.16604355,10.4865236,0.1757139403,390.9689925,"5.572054126","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","1_16","Experimental"
"337",31,1,23,2,0.01548495887,63.14213177,62.97214724,-0.1699845301,-0.002692093621,0,"0","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","1_23","Experimental"
"338",31,1,32,2,0.01960465072,52.78215571,67.89696421,15.1148085,0.2863620915,293.4346671,"4.321764169","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","1_32","Experimental"
"339",31,1,37,2,0.01900858199,61.09285205,65.57920999,4.486357939,0.07343507118,276.5197084,"4.216575779","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","1_37","Experimental"
"340",31,1,38,2,0.02704361509,47.72673186,62.62964289,14.90291103,0.3122550078,399.6579187,"6.381290078","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","1_38","Experimental"
"341",31,1,43,2,0.01603863499,66.94278924,72.1649953,5.222206062,0.07800998616,321.5949757,"4.456384627","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","1_43","Experimental"
"342",31,1,44,2,0.01901317542,51.46712716,57.84178156,6.374654409,0.1238587573,243.2411552,"4.205284633","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","1_44","Experimental"
"343",31,5,11,2,0.04315366895,64.5549717,64.97679623,0.4218245334,0.00653434619,39.07485472,"0.6013662874","fricative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5_11","Experimental"
"344",31,5,21,2,0.04747268475,51.99753675,66.88763971,14.89010296,0.2863616989,566.2240084,"8.465301076","fricative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5_21","Experimental"
"345",31,5,23,2,0.02455894748,66.84982588,69.07788498,2.228059103,0.03332931797,152.0247916,"2.200773686","fricative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5_23","Experimental"
"346",31,5,25,2,0.03665369564,71.69071752,73.5054199,1.814702382,0.02531293374,65.54282629,"0.891673381","fricative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5_25","Experimental"
"347",31,5,29,2,0.03987274061,60.8087951,73.95814775,13.14935264,0.2162409668,516.6626215,"6.985878328","fricative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5_29","Experimental"
"348",31,5,30,2,0.05865237257,45.81554749,54.0173613,8.201813809,0.1790181338,607.8449814,"11.25277072","fricative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5_30","Experimental"
"349",31,5,33,2,0.02596420551,64.36109195,64.13886809,-0.2222238581,-0.003452767058,0,"0","fricative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5_33","Experimental"
"350",31,5,41,2,0.03132716426,55.98539603,70.69925207,14.71385604,0.2628159678,404.3112367,"5.718748428","fricative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5_41","Experimental"
"351",31,5,44,2,0.03632412353,70.73827297,72.44455242,1.706279447,0.02412102212,48.32303907,"0.6670348212","fricative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5_44","Experimental"
"352",31,6,3,2,0.0367703132,66.78860034,67.35734562,0.5687452806,0.008515604125,25.50307672,"0.3786235412","fricative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","6_3","Experimental"
"353",31,6,11,2,0.02375429553,65.36353674,66.82693534,1.4633986,0.02238860797,74.93285903,"1.121297253","fricative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","6_11","Experimental"
"354",31,6,27,2,0.04105830333,42.63249015,58.42616293,15.79367278,0.3704609495,542.6704707,"9.288141536","stop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","6_27","Experimental"
"355",31,6,36,2,0.03016658947,49.27388378,57.0118057,7.737921919,0.1570390098,246.2409374,"4.319121881","fricative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","6_36","Experimental"
"356",31,6,37,2,0.01659874102,44.79098816,51.39965956,6.608671399,0.1475446662,282.5343405,"5.49681346","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","6_37","Experimental"
"357",31,6,42,2,0.02312587502,55.73779837,57.27976255,1.541964184,0.02766460515,52.51694613,"0.9168499274","fricative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","6_42","Experimental"
"358",31,6,62,2,0.01311618776,45.4631191,55.41263494,9.949515837,0.2188480692,303.7849782,"5.482233042","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","6_62","Experimental"
"359",31,6,66,2,0.0196910439,49.42189487,55.05396789,5.632073025,0.1139590669,130.5851096,"2.371947284","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","6_66","Experimental"
"360",32,1,13,1,0.01982170882,43.3392557,64.38343151,21.04417582,0.4855684639,924.961408,"14.36645091","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","1_13","Control"
"361",32,1,37,1,0.02162867893,36.12850014,52.88596103,16.75746089,0.4638294095,742.7257286,"14.04391098","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","1_37","Control"
"362",32,1,43,1,0.01974104545,51.81366767,70.08399358,18.27032591,0.352615955,950.5463179,"13.56295881","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","1_43","Control"
"363",32,1,44,1,0.01711603188,42.96270468,60.60390461,17.64119992,0.4106166046,711.7441348,"11.74419601","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","1_44","Control"
"364",32,5,11,1,0.01821278935,47.40162944,57.36785655,9.966227102,0.2102507281,363.3994799,"6.334548678","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5_11","Control"
"365",32,5,12,1,0.0136583315,47.31791141,49.47632561,2.158414199,0.0456151621,138.2488199,"2.794241856","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5_12","Control"
"366",32,5,21,1,0.01657434984,48.74653131,54.10235362,5.355822318,0.1098708395,201.9188318,"3.732163543","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5_21","Control"
"367",32,5,23,1,0.01680031713,48.86551735,60.97633989,12.11082254,0.2478398511,397.6441857,"6.521286558","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5_23","Control"
"368",32,5,25,1,0.0159758005,51.07243019,56.24912237,5.176692186,0.1013598172,207.5921818,"3.690585257","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5_25","Control"
"369",32,5,29,1,0.01752343537,48.15759217,51.36142976,3.203837591,0.06652819311,123.4837638,"2.404211962","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5_29","Control"
"370",32,5,30,1,0.01575405276,52.6592092,57.06927999,4.410070799,0.08374737993,148.0327134,"2.593912407","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5_30","Control"
"371",32,5,33,1,0.01063758891,51.16690736,58.73826378,7.571356415,0.1479736964,271.7230229,"4.625996845","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5_33","Control"
"372",32,5,41,1,0.01985414837,38.04442487,47.04510245,9.000677579,0.2365833525,393.466606,"8.363603978","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5_41","Control"
"373",32,5,44,1,0.01397554357,52.31786266,53.50696636,1.189103697,0.02272844564,64.90277163,"1.212977974","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5_44","Control"
"374",32,6,3,1,0.02496972514,29.33538875,43.58573718,14.25034843,0.485773294,392.4831221,"9.004852217","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","6_3","Control"
"375",32,6,36,1,0.01857749717,40.78566573,52.90324958,12.11758385,0.2971039857,416.8736007,"7.879924276","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","6_36","Control"
"376",32,6,37,1,0.01765429002,41.63116696,55.46606629,13.83489933,0.3323207188,359.5858821,"6.48298872","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","6_37","Control"
"377",32,6,62,1,0.02101054024,32.0671144,44.28895863,12.22184423,0.3811332718,299.3726275,"6.759531872","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","6_62","Control"
"378",32,6,66,1,0.04703329895,24.16009905,53.818996,29.65889695,1.227598318,962.3021588,"17.88034394","stop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","6_66","Control"
"379",35,1,13,3,0.01576854563,70.97156718,85.02189363,14.05032646,0.1979712019,700.2545406,"8.236167305","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","1_13","Comparison"
"380",35,1,16,3,0.01648625957,63.01190483,83.4030029,20.39109806,0.3236070727,1461.320494,"17.5211976","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","1_16","Comparison"
"381",35,1,23,3,0.01849522839,53.06332414,69.09352701,16.03020288,0.3020957156,925.511185,"13.39504907","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","1_23","Comparison"
"382",35,1,32,3,0.02384786352,48.75792556,71.0662752,22.30834964,0.4575327885,1000.331932,"14.07604282","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","1_32","Comparison"
"383",35,1,37,3,0.01298384965,60.42066725,78.23713375,17.81646649,0.294873713,875.4325873,"11.18947673","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","1_37","Comparison"
"384",35,1,38,3,0.01971685986,51.3116706,72.2362009,20.92453031,0.4077928094,906.6293049,"12.5508996","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","1_38","Comparison"
"385",35,1,43,3,0.02135733319,62.38802658,80.75871454,18.37068796,0.2944585519,1125.152525,"13.93227383","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","1_43","Comparison"
"386",35,1,44,3,0.01928866239,55.69263978,77.67848275,21.98584297,0.3947710695,1121.864812,"14.44241406","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","1_44","Comparison"
"387",35,5,11,3,0.04956974404,49.912421,81.06668383,31.15426283,0.6241785553,1185.46382,"14.62331706","stop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5_11","Comparison"
"388",35,5,12,3,0.02314930435,58.87848857,77.3602852,18.48179663,0.3138972667,1208.75132,"15.62495946","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5_12","Comparison"
"389",35,5,21,3,0.02984759613,46.6037183,70.3607171,23.7569988,0.5097661659,1287.017302,"18.29170246","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5_21","Comparison"
"390",35,5,22,3,0.04632189852,46.51547736,65.57868433,19.06320697,0.4098250313,1019.103062,"15.54015718","stop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5_22","Comparison"
"391",35,5,23,3,0.01800240719,59.4748325,78.20914879,18.7343163,0.3149956967,620.2640778,"7.930837855","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5_23","Comparison"
"392",35,5,25,3,0.02186918308,61.54693128,80.08058296,18.53365169,0.3011303943,1341.894843,"16.75680663","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5_25","Comparison"
"393",35,5,29,3,0.02456979805,53.32569635,72.84246646,19.51677011,0.3659918471,741.6331793,"10.18132987","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5_29","Comparison"
"394",35,5,30,3,0.0219257427,59.90978294,76.36480743,16.45502449,0.2746633968,1025.753627,"13.43228199","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5_30","Comparison"
"395",35,5,33,3,0.02540807876,59.93253061,75.37344205,15.44091144,0.2576382355,841.7116672,"11.16721811","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5_33","Comparison"
"396",35,5,41,3,0.03230107806,49.09108391,79.39293967,30.30185576,0.6172578265,880.5601669,"11.09116466","stop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5_41","Comparison"
"397",35,5,44,3,0.02209490539,62.94175806,79.29963367,16.35787561,0.2598890803,995.573503,"12.55457884","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5_44","Comparison"
"398",35,6,3,3,0.01979212153,56.5118957,69.59773995,13.08584425,0.2315591096,488.4137686,"7.017667082","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","6_3","Comparison"
"399",35,6,11,3,0.02345339938,61.83193678,79.08971156,17.25777479,0.2791077829,666.9713574,"8.433098872","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","6_11","Comparison"
"400",35,6,27,3,0.02714287685,58.44917967,72.08337736,13.63419769,0.233265852,543.2828446,"7.536867229","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","6_27","Comparison"
"401",35,6,36,3,0.04297097739,48.24005617,74.42305932,26.18300315,0.5427647734,834.2182908,"11.20913731","stop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","6_36","Comparison"
"402",35,6,42,3,0.01913933624,65.57826177,76.79186432,11.21360255,0.1709957271,471.4050642,"6.13873707","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","6_42","Comparison"
"403",35,6,62,3,0.01957451429,53.66297288,75.63876593,21.97579305,0.4095150132,769.9673776,"10.17953384","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","6_62","Comparison"
"404",35,6,66,3,0.03644437698,52.75971451,83.5631447,30.80343019,0.5838437618,651.4404824,"7.795787062","fricative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","6_66","Comparison"
"405",39,1,13,3,0.02291222806,44.83306562,68.02844138,23.19537576,0.5173720656,1072.312201,"15.76270423","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","1_13","Comparison"
"406",39,1,16,3,0.01768554883,51.92654396,62.10012205,10.17357808,0.1959224956,764.8636689,"12.31662103","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","1_16","Comparison"
"407",39,1,23,3,0.01966160342,45.54966674,62.82545165,17.27578491,0.3792735743,412.7691742,"6.570094815","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","1_23","Comparison"
"408",39,1,32,3,0.02314638339,41.30524537,64.41063896,23.10539359,0.5593815842,862.1821576,"13.38571037","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","1_32","Comparison"
"409",39,1,37,3,0.02217725909,45.67170126,60.71487567,15.04317442,0.3293762659,700.0979333,"11.53091274","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","1_37","Comparison"
"410",39,1,38,3,0.01857303706,43.22827816,54.64451697,11.41623881,0.2640919162,296.4865933,"5.425733627","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","1_38","Comparison"
"411",39,1,43,3,0.03614239153,47.31464677,65.53223961,18.21759284,0.3850307269,1025.170434,"15.64375702","stop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","1_43","Comparison"
