Partic,Session,Token,Group,Duration,I-min,I-max,RI,RI%,MaxRisingVelocity,WMRV,Spectral,Category
51,5,21,Control,0.023914,66.59332093,74.70579905,8.112478113,0.121821198,474.6186747,6.353170447,Whitening,tap
51,5,22,Control,0.036793141,48.27596371,65.18948263,16.91351892,0.350350726,599.3480294,9.193937506,Stripe/Burst,stop
51,5,23,Control,0.00700443,70.98465454,74.27833843,3.293683881,0.046399942,178.4191867,2.402035243,Whitening,tap
51,5,25,Control,0.016691311,75.09511541,76.79984958,1.704734168,0.022700999,158.040835,2.057827402,Continuous,approximant
51,5,29,Control,0.036500026,51.47791253,69.53098886,18.05307634,0.350695579,922.0227734,13.26060205,Stripe/Burst,stop
51,5,30,Control,0.022355,69.59177833,77.51039598,7.918617646,0.113786683,399.9776526,5.160309757,Whitening,tap
51,5,33,Control,0.01737775,71.8050175,76.85523982,5.05022232,0.070332443,262.4464878,3.414815808,Continuous,approximant
51,5,41,Control,0.020843,54.86034338,73.4074586,18.54711522,0.33807873,478.1493499,6.513634432,Stripe/Burst,tap
51,5,44,Control,0.010098978,68.80914205,74.2451907,5.436048642,0.079001837,266.8683582,3.594419459,Stripe/Burst,tap
51,6,3,Control,0.012211076,66.11500856,71.91825009,5.803241529,0.087774949,251.3374747,3.494766272,Whitening,tap
51,6,11,Control,0.022591,69.56474429,74.98224202,5.417497725,0.077877059,316.4957878,4.220943243,Whitening,tap
51,6,27,Control,0.02345,71.41964057,78.69374654,7.27410597,0.101850218,463.311257,5.887523182,Whitening,tap
51,6,36,Control,0.013518,56.57976179,72.11069757,15.53093577,0.274496309,519.1448223,7.19927611,Whitening,tap
51,6,37,Control,0.026489,54.22692279,73.57953086,19.35260808,0.356881916,553.9736112,7.528909259,Whitening,tap
51,6,62,Control,0.024924,59.58056802,72.7438167,13.16324868,0.22093191,511.1130333,7.02620589,Whitening,tap
51,6,66,Control,0.023394,52.82133964,69.64792392,16.82658429,0.318556561,668.3207317,9.595702126,Stripe/Burst,tap
